Press Association Reference,Constituency Name,Region,Election Year,Electorate,Votes,con,lab,ld,ukip,grn,dup,sf,sdlp,snp,pc,other,con_pc,lab_pc,ld_pc,ukip_pc,grn_pc,dup_pc,sf_pc,sdlp_pc,snp_pc,pc_pc,other_pc,geo,winner
264.0,Glasgow North,Scotland,2010.0,51490.0,29613,2089.0,13181.0,9283.0,0.0,947.0,0.0,0.0,0.0,3530.0,0.0,583.0,0.07054334245095059,0.44510856718333164,0.3134771890723669,0.0,0.03197919832505994,0.0,0.0,0.0,0.11920440347144835,0.0,0.019687299496842604,Scotland,lab
265.0,Glasgow North East,Scotland,2010.0,59861.0,29409,1569.0,20100.0,2262.0,0.0,0.0,0.0,0.0,0.0,4158.0,0.0,1320.0,0.05335101499540957,0.68346424563909,0.07691523003162297,0.0,0.0,0.0,0.0,0.0,0.1413852902172804,0.0,0.04488421911659696,Scotland,lab
266.0,Glasgow North West,Scotland,2010.0,60997.0,35582,3537.0,19233.0,5622.0,0.0,882.0,0.0,0.0,0.0,5430.0,0.0,878.0,0.09940419313135855,0.5405261087066494,0.1580012365802934,0.0,0.024787814063290427,0.0,0.0,0.0,0.15260524984542748,0.0,0.02467539767298072,Scotland,lab
267.0,Glasgow South,Scotland,2010.0,65069.0,40094,4592.0,20736.0,4739.0,0.0,961.0,0.0,0.0,0.0,8078.0,0.0,988.0,0.11453085249663292,0.5171846161520427,0.11819723649423854,0.0,0.02396867361700005,0.0,0.0,0.0,0.20147653015413777,0.0,0.02464209108594802,Scotland,lab
268.0,Glasgow South West,Scotland,2010.0,58191.0,31781,2084.0,19863.0,2870.0,0.0,0.0,0.0,0.0,0.0,5192.0,0.0,1772.0,0.06557377049180328,0.6249960668323842,0.09030552846040087,0.0,0.0,0.0,0.0,0.0,0.16336805009282276,0.0,0.05575658412258897,Scotland,lab
269.0,Glenrothes,Scotland,2010.0,67765.0,40501,2922.0,25247.0,3108.0,425.0,0.0,0.0,0.0,0.0,8799.0,0.0,0.0,0.07214636675637638,0.6233673242635984,0.07673884595442088,0.0104935680600479,0.0,0.0,0.0,0.0,0.21725389496555642,0.0,0.0,Scotland,lab
270.0,Gloucester,South West,2010.0,79321.0,50764,20267.0,17847.0,9767.0,1808.0,511.0,0.0,0.0,0.0,0.0,0.0,564.0,0.3992396186273737,0.35156804034355055,0.19240012607359547,0.03561579071783153,0.01006618863761721,0.0,0.0,0.0,0.0,0.0,0.011110235600031519,England_not_london,con
271.0,Gordon,Scotland,2010.0,73420.0,48775,9111.0,9811.0,17575.0,0.0,752.0,0.0,0.0,0.0,10827.0,0.0,699.0,0.1867965146078934,0.201148129164531,0.3603280369041517,0.0,0.015417734495130703,0.0,0.0,0.0,0.22197847257816505,0.0,0.014331112250128139,Scotland,ld
272.0,Gosport,South East,2010.0,72816.0,46939,24300.0,7944.0,9887.0,1496.0,573.0,0.0,0.0,0.0,0.0,0.0,2739.0,0.5176931762500266,0.16924092971729265,0.21063507957135857,0.031871151920577774,0.012207332921451245,0.0,0.0,0.0,0.0,0.0,0.058352329619293125,England_not_london,con
273.0,Gower,Wales,2010.0,61696.0,41671,13333.0,16016.0,7947.0,652.0,0.0,0.0,0.0,0.0,0.0,2760.0,963.0,0.3199587242926736,0.384344028221065,0.19070816635069954,0.015646372777231167,0.0,0.0,0.0,0.0,0.0,0.06623311175637733,0.023109596601953396,Wales,lab
274.0,Grantham & Stamford,East Midlands,2010.0,78008.0,52799,26552.0,9503.0,11726.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,3414.0,0.5028883122786416,0.1799844694028296,0.22208753953673366,0.030379363245516013,0.0,0.0,0.0,0.0,0.0,0.0,0.0646603155362791,England_not_london,con
275.0,Gravesham,South East,2010.0,70195.0,47303,22956.0,13644.0,6293.0,2265.0,675.0,0.0,0.0,0.0,0.0,0.0,1470.0,0.4852969156290299,0.28843836543136797,0.1330359596642919,0.04788279813119675,0.014269708052343403,0.0,0.0,0.0,0.0,0.0,0.03107625309177008,England_not_london,con
276.0,Great Grimsby,Yorkshire and the Humber,2010.0,61229.0,32954,10063.0,10777.0,7388.0,2043.0,0.0,0.0,0.0,0.0,0.0,0.0,2683.0,0.3053650543181404,0.3270316198337076,0.22419129695939796,0.06199550889118165,0.0,0.0,0.0,0.0,0.0,0.0,0.08141651999757238,England_not_london,lab
277.0,Great Yarmouth,Eastern,2010.0,70315.0,43057,18571.0,14295.0,6188.0,2066.0,416.0,0.0,0.0,0.0,0.0,0.0,1521.0,0.4313119817915786,0.332001765102074,0.1437164688668509,0.047982906379914994,0.009661611352393339,0.0,0.0,0.0,0.0,0.0,0.03532526650718815,England_not_london,con
278.0,Greenwich & Woolwich,London,2010.0,65489.0,41188,10109.0,20262.0,7498.0,0.0,1054.0,0.0,0.0,0.0,0.0,0.0,2265.0,0.2454355637564339,0.4919393998251918,0.1820433135864815,0.0,0.025589977663397104,0.0,0.0,0.0,0.0,0.0,0.05499174516849568,London,lab
279.0,Guildford,South East,2010.0,77082.0,55567,29618.0,2812.0,21836.0,1021.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.5330141990749906,0.05060557525149819,0.3929670487879497,0.018374214911728182,0.0,0.0,0.0,0.0,0.0,0.0,0.0050389619738333905,England_not_london,con
280.0,Hackney North & Stoke Newington,London,2010.0,73906.0,46461,6759.0,25553.0,11092.0,0.0,2133.0,0.0,0.0,0.0,0.0,0.0,924.0,0.14547685155291534,0.5499881621144616,0.23873786616732312,0.0,0.04590947246077355,0.0,0.0,0.0,0.0,0.0,0.019887647704526376,London,lab
281.0,Hackney South & Shoreditch,London,2010.0,72841.0,42858,5800.0,23888.0,9600.0,651.0,1493.0,0.0,0.0,0.0,0.0,0.0,1426.0,0.13533062672079893,0.5573755191562836,0.22399552008959822,0.015189696206075878,0.034835969947267724,0.0,0.0,0.0,0.0,0.0,0.03327266787997574,London,lab
282.0,Halesowen & Rowley Regis,West Midlands,2010.0,63693.0,43979,18115.0,16092.0,6515.0,2824.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,0.4119011346324382,0.3659019077286887,0.1481388844675868,0.0642124650401328,0.0,0.0,0.0,0.0,0.0,0.0,0.009845608131153505,England_not_london,con
283.0,Halifax,Yorkshire and the Humber,2010.0,70380.0,43555,14806.0,16278.0,8335.0,654.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.0,0.33993800941338537,0.37373435885661804,0.19136723682700035,0.015015497646653657,0.0,0.0,0.0,0.0,0.0,0.0,0.07994489725634256,England_not_london,lab
284.0,Haltemprice & Howden,Yorkshire and the Humber,2010.0,70254.0,48737,24486.0,7630.0,12884.0,0.0,669.0,0.0,0.0,0.0,0.0,0.0,3068.0,0.5024108993167409,0.15655456839772658,0.26435767486714407,0.0,0.013726737386379959,0.0,0.0,0.0,0.0,0.0,0.06295012003200853,England_not_london,con
285.0,Halton,North West,2010.0,68846.0,41338,8339.0,23843.0,5718.0,1228.0,647.0,0.0,0.0,0.0,0.0,0.0,1563.0,0.2017272243456384,0.5767816536842615,0.13832309255406647,0.029706323479607142,0.015651458706275097,0.0,0.0,0.0,0.0,0.0,0.03781024723015144,England_not_london,lab
286.0,Hammersmith,London,2010.0,72348.0,47452,17261.0,20810.0,7567.0,551.0,696.0,0.0,0.0,0.0,0.0,0.0,567.0,0.3637570597656579,0.43854842788502063,0.15946640815982466,0.011611733962741297,0.014667453426620585,0.0,0.0,0.0,0.0,0.0,0.011948916800134874,London,lab
287.0,Hampshire East,South East,2010.0,72262.0,51317,29137.0,4043.0,15640.0,1477.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.5677845548258862,0.07878480815324357,0.30477229767913167,0.028781885145273495,0.0,0.0,0.0,0.0,0.0,0.0,0.01987645419646511,England_not_london,con
288.0,Hampshire North East,South East,2010.0,72196.0,52939,32075.0,5173.0,13478.0,2213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60588601975859,0.09771623944539942,0.25459491112412397,0.04180282967188651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
289.0,Hampshire North West,South East,2010.0,76695.0,53292,31072.0,6980.0,12489.0,2751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5830518651955265,0.1309765067927644,0.23435037153794192,0.05162125647376717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,con
290.0,Hampstead & Kilburn,London,2010.0,80373.0,52822,17290.0,17332.0,16491.0,408.0,759.0,0.0,0.0,0.0,0.0,0.0,542.0,0.3273257354890008,0.32812085873310365,0.31219946234523493,0.007724054371284692,0.014369012911286963,0.0,0.0,0.0,0.0,0.0,0.010260876150088978,London,lab
291.0,Harborough,East Midlands,2010.0,77917.0,54945,26894.0,6981.0,17097.0,1462.0,0.0,0.0,0.0,0.0,0.0,0.0,2511.0,0.4894712894712895,0.12705432705432707,0.3111657111657112,0.02660842660842661,0.0,0.0,0.0,0.0,0.0,0.0,0.0457002457002457,England_not_london,con
292.0,Harlow,Eastern,2010.0,67583.0,43878,19691.0,14766.0,5990.0,1591.0,0.0,0.0,0.0,0.0,0.0,0.0,1840.0,0.4487670358721911,0.3365239983590866,0.13651488217329869,0.03625962897123843,0.0,0.0,0.0,0.0,0.0,0.0,0.04193445462418524,England_not_london,con
293.0,Harrogate & Knaresborough,Yorkshire and the Humber,2010.0,74760.0,53134,24305.0,3413.0,23266.0,1056.0,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,0.4574283886024015,0.06423382391688938,0.4378740542778635,0.01987428012195581,0.0,0.0,0.0,0.0,0.0,0.0,0.020589453080889827,England_not_london,con
294.0,Harrow East,London,2010.0,70510.0,48006,21435.0,18032.0,6850.0,896.0,793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446506686664167,0.3756197142023914,0.14269049702120568,0.018664333624963548,0.016518768487272423,0.0,0.0,0.0,0.0,0.0,0.0,London,con
295.0,Harrow West,London,2010.0,68554.0,46116,16968.0,20111.0,7458.0,954.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3679417122040073,0.43609593199757135,0.16172261254228468,0.02068696330991413,0.01355277994622257,0.0,0.0,0.0,0.0,0.0,0.0,London,lab
296.0,Hartlepool,North East,2010.0,68927.0,38242,10758.0,16267.0,6533.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,0.2813137388211914,0.4253700120286596,0.17083311542283353,0.07013231525547826,0.0,0.0,0.0,0.0,0.0,0.0,0.05235081847183725,England_not_london,lab
297.0,Harwich & Essex North,Eastern,2010.0,70743.0,49000,23001.0,9774.0,11554.0,2527.0,909.0,0.0,0.0,0.0,0.0,0.0,1235.0,0.4694081632653061,0.19946938775510203,0.23579591836734695,0.051571428571428574,0.018551020408163265,0.0,0.0,0.0,0.0,0.0,0.02520408163265306,England_not_london,con
298.0,Hastings & Rye,South East,2010.0,77030.0,49814,20468.0,18475.0,7825.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,1649.0,0.4108885052394909,0.3708796723812583,0.15708435379612157,0.028044324888585537,0.0,0.0,0.0,0.0,0.0,0.0,0.0331031436945437,England_not_london,con
299.0,Havant,South East,2010.0,69662.0,43903,22433.0,7777.0,10273.0,2611.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,0.5109673598615129,0.17714051431565042,0.2339931211990069,0.059472017857549596,0.0,0.0,0.0,0.0,0.0,0.0,0.01842698676628021,England_not_london,con
300.0,Hayes & Harlington,London,2010.0,70231.0,42637,12553.0,23377.0,3726.0,0.0,348.0,0.0,0.0,0.0,0.0,0.0,2633.0,0.2944156483805146,0.5482796632033211,0.08738888758589958,0.0,0.008161925088538123,0.0,0.0,0.0,0.0,0.0,0.061753875741726666,London,lab
301.0,Hazel Grove,North West,2010.0,62300.0,41981,14114.0,5234.0,20485.0,2148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33619970939234417,0.1246754484171411,0.48795883852218863,0.051166003668326146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,England_not_london,ld
302.0,Hemel Hempstead,Eastern,2010.0,72752.0,49471,24721.0,10295.0,11315.0,1254.0,0.0,0.0,0.0,0.0,0.0,0.0,1886.0,0.49970689899132825,0.20810171615694043,0.2287198560772978,0.025348183784439367,0.0,0.0,0.0,0.0,0.0,0.0,0.03812334498999414,England_not_london,con
303.0,Hemsworth,Yorkshire and the Humber,2010.0,75542.0,43840,10662.0,20506.0,5667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7005.0,0.24320255474452554,0.4677463503649635,0.12926551094890512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15978558394160583,England_not_london,lab
304.0,Hendon,London,2010.0,72943.0,46374,19635.0,19529.0,5734.0,958.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42340535644973476,0.4211195928753181,0.12364687109155993,0.020658127398973564,0.01117005218441368,0.0,0.0,0.0,0.0,0.0,0.0,London,con
305.0,Henley,South East,2010.0,73123.0,53520,30054.0,5835.0,13466.0,1817.0,1328.0,0.0,0.0,0.0,0.0,0.0,1020.0,0.5615470852017937,0.10902466367713004,0.2516068759342302,0.033949925261584454,0.024813153961136022,0.0,0.0,0.0,0.0,0.0,0.01905829596412556,England_not_london,con
306.0,Hereford & Herefordshire South,West Midlands,2010.0,72021.0,48381,22366.0,3506.0,19885.0,1638.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0,0.4622889150699655,0.07246646410781092,0.41100845373183686,0.03385626588950208,0.0,0.0,0.0,0.0,0.0,0.0,0.020379901200884645,England_not_london,con
307.0,Herefordshire North,West Midlands,2010.0,66946.0,47568,24631.0,3373.0,14744.0,2701.0,1533.0,0.0,0.0,0.0,0.0,0.0,586.0,0.5178060881264716,0.07090901446350488,0.3099562731247898,0.056781870164816686,0.03222754793138244,0.0,0.0,0.0,0.0,0.0,0.012319206189034645,England_not_london,con
308.0,Hertford & Stortford,Eastern,2010.0,78459.0,55377,29810.0,7620.0,14373.0,1716.0,0.0,0.0,0.0,0.0,0.0,0.0,1858.0,0.5383101287538148,0.13760225364320927,0.25954818787583295,0.03098759412752587,0.0,0.0,0.0,0.0,0.0,0.0,0.03355183559961717,England_not_london,con
309.0,Hertfordshire North East,Eastern,2010.0,72200.0,50425,26995.0,8291.0,11801.0,2075.0,875.0,0.0,0.0,0.0,0.0,0.0,388.0,0.5353495290034705,0.16442240951908776,0.23403073872087257,0.04115022310361924,0.017352503718393655,0.0,0.0,0.0,0.0,0.0,0.007694595934556272,England_not_london,con
310.0,Hertfordshire South West,Eastern,2010.0,78248.0,56750,30773.0,6526.0,15853.0,1450.0,0.0,0.0,0.0,0.0,0.0,0.0,2148.0,0.5422555066079295,0.11499559471365639,0.27934801762114536,0.02555066079295154,0.0,0.0,0.0,0.0,0.0,0.0,0.03785022026431718,England_not_london,con
311.0,Hertsmere,Eastern,2010.0,73057.0,47270,26476.0,8871.0,8210.0,1712.0,604.0,0.0,0.0,0.0,0.0,0.0,1397.0,0.5601015443198646,0.18766659614977788,0.17368309710175586,0.03621747408504337,0.012777660249629787,0.0,0.0,0.0,0.0,0.0,0.029553628093928495,England_not_london,con
312.0,Hexham,North East,2010.0,60360.0,43483,18795.0,8253.0,13007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3428.0,0.4322378860704183,0.18979831198399374,0.2991283950049445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07883540694064348,England_not_london,con
313.0,Heywood & Middleton,North West,2010.0,80171.0,46125,12528.0,18499.0,10474.0,1215.0,0.0,0.0,0.0,0.0,0.0,0.0,3409.0,0.271609756097561,0.4010623306233062,0.22707859078590786,0.026341463414634145,0.0,0.0,0.0,0.0,0.0,0.0,0.07390785907859078,England_not_london,lab
314.0,High Peak,East Midlands,2010.0,71458.0,50337,20587.0,15910.0,10993.0,1690.0,922.0,0.0,0.0,0.0,0.0,0.0,235.0,0.408983451536643,0.3160696902874625,0.2183880644456364,0.03357371317321255,0.01831654647674673,0.0,0.0,0.0,0.0,0.0,0.004668534080298786,England_not_london,con
315.0,Hitchin & Harpenden,Eastern,2010.0,73851.0,54707,29869.0,7413.0,14598.0,1663.0,807.0,0.0,0.0,0.0,0.0,0.0,357.0,0.5459813186612317,0.13550368325808398,0.26683970972636045,0.030398303690569763,0.014751311532345037,0.0,0.0,0.0,0.0,0.0,0.006525673131409143,England_not_london,con
316.0,Holborn & St Pancras,London,2010.0,86563.0,54649,11134.0,25198.0,15256.0,587.0,1480.0,0.0,0.0,0.0,0.0,0.0,994.0,0.20373657340481985,0.4610880345477502,0.2791633881681275,0.010741276144119747,0.027081922816519974,0.0,0.0,0.0,0.0,0.0,0.01818880491866274,London,lab
317.0,Hornchurch & Upminster,London,2010.0,78547.0,53390,27469.0,11098.0,7426.0,2848.0,542.0,0.0,0.0,0.0,0.0,0.0,4007.0,0.5144970968346132,0.207866641693201,0.13908971717550103,0.05334332271961041,0.010151713804083161,0.0,0.0,0.0,0.0,0.0,0.0750515077729912,London,con
318.0,Hornsey & Wood Green,London,2010.0,78748.0,55042,9174.0,18720.0,25595.0,0.0,1261.0,0.0,0.0,0.0,0.0,0.0,292.0,0.16667272264815958,0.3401039206424185,0.46500853893390504,0.0,0.02290977798771847,0.0,0.0,0.0,0.0,0.0,0.005305039787798408,London,ld
319.0,Horsham,South East,2010.0,77564.0,55841,29447.0,4189.0,17987.0,2839.0,570.0,0.0,0.0,0.0,0.0,0.0,809.0,0.5273365448326498,0.07501656488959725,0.32211099371429597,0.05084078007199012,0.010207553589656346,0.0,0.0,0.0,0.0,0.0,0.014487562901810499,England_not_london,con
320.0,Houghton & Sunderland South,North East,2010.0,68729.0,38021,8147.0,19137.0,5292.0,1022.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0,0.21427632098051078,0.5033271087030852,0.13918623918360906,0.026879882170379527,0.0,0.0,0.0,0.0,0.0,0.0,0.11633044896241551,England_not_london,lab
321.0,Hove,South East,2010.0,71720.0,49819,18294.0,16426.0,11240.0,1206.0,2568.0,0.0,0.0,0.0,0.0,0.0,85.0,0.36720929765752025,0.32971356309841626,0.2256167325719103,0.024207631626487886,0.051546598687247834,0.0,0.0,0.0,0.0,0.0,0.0017061763584174713,England_not_london,con
322.0,Huddersfield,Yorkshire and the Humber,2010.0,66318.0,40524,11253.0,15725.0,10023.0,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,1882.0,0.2776872964169381,0.3880416543282993,0.2473349126443589,0.0,0.04049452176488007,0.0,0.0,0.0,0.0,0.0,0.04644161484552364,England_not_london,lab
323.0,Hull East,Yorkshire and the Humber,2010.0,67530.0,34184,5667.0,16387.0,7790.0,2745.0,0.0,0.0,0.0,0.0,0.0,0.0,1595.0,0.16577931195881113,0.47937631640533584,0.22788439035806224,0.08030072548560731,0.0,0.0,0.0,0.0,0.0,0.0,0.046659255792183475,England_not_london,lab
324.0,Hull North,Yorkshire and the Humber,2010.0,64082.0,33291,4365.0,13044.0,12403.0,1358.0,478.0,0.0,0.0,0.0,0.0,0.0,1643.0,0.13111651797783186,0.39181760836262053,0.37256315520711303,0.04079180559310324,0.014358234958397165,0.0,0.0,0.0,0.0,0.0,0.049352677900934186,England_not_london,lab
325.0,Hull West & Hessle,Yorkshire and the Humber,2010.0,57264.0,31505,6361.0,13378.0,7636.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,2442.0,0.20190445960958578,0.42463101095064276,0.24237422631328362,0.05357879701634661,0.0,0.0,0.0,0.0,0.0,0.0,0.07751150611014125,England_not_london,lab
326.0,Huntingdon,Eastern,2010.0,83557.0,54266,26516.0,5982.0,15697.0,3258.0,652.0,0.0,0.0,0.0,0.0,0.0,2161.0,0.4886300814506321,0.11023476946891239,0.28926031032322264,0.06003759259941768,0.012014889617808572,0.0,0.0,0.0,0.0,0.0,0.03982235654000663,England_not_london,con
327.0,Hyndburn,North West,2010.0,67221.0,42672,14441.0,17531.0,5033.0,1481.0,463.0,0.0,0.0,0.0,0.0,0.0,3723.0,0.33841863517060367,0.41083145856767905,0.11794619422572178,0.03470659917510311,0.010850206224221972,0.0,0.0,0.0,0.0,0.0,0.08724690663667041,England_not_london,lab
328.0,Ilford North,London,2010.0,72372.0,47018,21506.0,16102.0,5966.0,871.0,572.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.4573992938874474,0.34246458803011615,0.12688757497128758,0.018524820281594283,0.012165553617763409,0.0,0.0,0.0,0.0,0.0,0.04255816921179123,London,con
329.0,Ilford South,London,2010.0,86220.0,51191,14014.0,25301.0,8679.0,1132.0,1319.0,0.0,0.0,0.0,0.0,0.0,746.0,0.2737590592096267,0.4942470356117286,0.16954152097048308,0.02211326209685296,0.025766247973276552,0.0,0.0,0.0,0.0,0.0,0.014572874138032077,London,lab
330.0,Inverclyde,Scotland,2010.0,59209.0,37512,4502.0,20993.0,5007.0,433.0,0.0,0.0,0.0,0.0,6577.0,0.0,0.0,0.12001492855619535,0.5596342503732139,0.13347728726807423,0.01154297291533376,0.0,0.0,0.0,0.0,0.17533056088718277,0.0,0.0,Scotland,lab
331.0,"Inverness, Nairn, Badenoch & Strathspey",Scotland,2010.0,72528.0,47086,6278.0,10407.0,19172.0,574.0,789.0,0.0,0.0,0.0,8803.0,0.0,1063.0,0.1333305016353056,0.22102111030879668,0.40716985940619294,0.012190460009344603,0.01675657307904685,0.0,0.0,0.0,0.1869557830352971,0.0,0.022575712526016225,Scotland,ld
332.0,Ipswich,Eastern,2010.0,75770.0,46941,18371.0,16292.0,8556.0,1365.0,775.0,0.0,0.0,0.0,0.0,0.0,1582.0,0.3913636266803008,0.34707398649368354,0.18227136192241325,0.029079056688183037,0.016510087130653373,0.0,0.0,0.0,0.0,0.0,0.03370188108476598,England_not_london,con
333.0,Isle of Wight,South East,2010.0,109922.0,70264,32810.0,8169.0,22283.0,2435.0,931.0,0.0,0.0,0.0,0.0,0.0,3636.0,0.4669532050552203,0.11626152795172492,0.3171325287487191,0.0346550153706023,0.013250028464078334,0.0,0.0,0.0,0.0,0.0,0.051747694409655015,England_not_london,con
334.0,Islington North,London,2010.0,68119.0,44554,6339.0,24276.0,11875.0,716.0,1348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14227678771827446,0.5448669030838982,0.2665305023118014,0.016070386497284195,0.030255420388741752,0.0,0.0,0.0,0.0,0.0,0.0,London,lab
335.0,Islington South & Finsbury,London,2010.0,67650.0,43555,8449.0,18407.0,14838.0,701.0,710.0,0.0,0.0,0.0,0.0,0.0,450.0,0.19398461715072896,0.4226150843760762,0.3406727126621513,0.016094593043278614,0.01630122833199403,0.0,0.0,0.0,0.0,0.0,0.010331764435770864,London,lab
336.0,Islwyn,Wales,2010.0,54866.0,34684,4854.0,17069.0,3597.0,930.0,0.0,0.0,0.0,0.0,0.0,4518.0,3716.0,0.1399492561411602,0.49212893553223386,0.10370776150386345,0.026813516318763695,0.0,0.0,0.0,0.0,0.0,0.13026179218083267,0.10713873832314612,Wales,lab
337.0,Jarrow,North East,2010.0,64350.0,38784,8002.0,20910.0,7163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2709.0,0.20632219471947194,0.5391398514851485,0.18468956270627063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06984839108910891,England_not_london,lab
338.0,Keighley,Yorkshire and the Humber,2010.0,65893.0,47692,20003.0,17063.0,7059.0,1470.0,0.0,0.0,0.0,0.0,0.0,0.0,2097.0,0.41942044787385724,0.3577748888702508,0.14801224524029188,0.030822779501803236,0.0,0.0,0.0,0.0,0.0,0.0,0.043969638513796865,England_not_london,con
339.0,Kenilworth & Southam,West Midlands,2010.0,64362.0,48431,25945.0,6949.0,13393.0,1214.0,568.0,0.0,0.0,0.0,0.0,0.0,362.0,0.5357105985835519,0.143482480229605,0.2765377547438624,0.02506658958105346,0.01172802543825236,0.0,0.0,0.0,0.0,0.0,0.007474551423674919,England_not_london,con
340.0,Kensington,London,2010.0,65975.0,35150,17595.0,8979.0,6872.0,754.0,753.0,0.0,0.0,0.0,0.0,0.0,197.0,0.5005689900426743,0.255448079658606,0.1955049786628734,0.021450924608819345,0.021422475106685632,0.0,0.0,0.0,0.0,0.0,0.005604551920341394,London,con
341.0,Kettering,East Midlands,2010.0,68824.0,47328,23247.0,14153.0,7498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430.0,0.49118914807302233,0.29904073698444894,0.1584263015551048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051343813387423935,England_not_london,con
342.0,Kilmarnock & Loudoun,Scotland,2010.0,74131.0,46553,6592.0,24460.0,3419.0,0.0,0.0,0.0,0.0,0.0,12082.0,0.0,0.0,0.1416020449809894,0.5254226365647756,0.07344317229824071,0.0,0.0,0.0,0.0,0.0,0.25953214615599424,0.0,0.0,Scotland,lab
343.0,Kingston & Surbiton,London,2010.0,81115.0,57111,20868.0,5337.0,28428.0,1450.0,555.0,0.0,0.0,0.0,0.0,0.0,473.0,0.36539370699164786,0.09344959815096916,0.49776750538425174,0.025389154453607888,0.00971791773913957,0.0,0.0,0.0,0.0,0.0,0.008282117280383814,London,ld
344.0,Kingswood,South West,2010.0,66361.0,47906,19362.0,16917.0,8072.0,1528.0,383.0,0.0,0.0,0.0,0.0,0.0,1644.0,0.4041664927149,0.35312904437857473,0.16849663925186825,0.0318957959337035,0.007994823195424373,0.0,0.0,0.0,0.0,0.0,0.03431720452552916,England_not_london,con
345.0,Kirkcaldy & Cowdenbeath,Scotland,2010.0,73534.0,45802,4258.0,29559.0,4269.0,760.0,0.0,0.0,0.0,0.0,6550.0,0.0,406.0,0.09296537269114886,0.6453648312300773,0.09320553687611895,0.01659316187066067,0.0,0.0,0.0,0.0,0.14300685559582552,0.0,0.008864241736168727,Scotland,lab
346.0,Knowsley,North West,2010.0,79564.0,44658,4004.0,31650.0,5964.0,1145.0,0.0,0.0,0.0,0.0,0.0,0.0,1895.0,0.08965918760356487,0.7087196023108961,0.13354830041649873,0.025639303148372074,0.0,0.0,0.0,0.0,0.0,0.0,0.04243360652066819,England_not_london,lab
347.0,Lagan Valley,Northern Ireland,2010.0,65257.0,36540,0.0,0.0,0.0,0.0,0.0,18199.0,1465.0,1835.0,0.0,0.0,15041.0,0.0,0.0,0.0,0.0,0.0,0.49805692391899287,0.040093048713738366,0.050218938149972636,0.0,0.0,0.41163108921729613,NI,dup
348.0,Lanark & Hamilton East,Scotland,2010.0,74773.0,46554,6981.0,23258.0,5249.0,616.0,0.0,0.0,0.0,0.0,9780.0,0.0,670.0,0.14995489109421317,0.4995918718047858,0.11275078403574344,0.013231945697469605,0.0,0.0,0.0,0.0,0.21007861837865704,0.0,0.014391888989130902,Scotland,lab
349.0,Lancashire West,North West,2010.0,73835.0,48473,17540.0,21883.0,6573.0,1775.0,485.0,0.0,0.0,0.0,0.0,0.0,217.0,0.3618509273203639,0.4514471974088668,0.13560126255853774,0.03661832360283044,0.010005570111195924,0.0,0.0,0.0,0.0,0.0,0.004476718998205186,England_not_london,lab
350.0,Lancaster & Fleetwood,North West,2010.0,67379.0,42701,15404.0,15071.0,8167.0,1020.0,1888.0,0.0,0.0,0.0,0.0,0.0,1151.0,0.3607409662537177,0.35294255403854713,0.19126015784173672,0.02388702840682888,0.04421442120793424,0.0,0.0,0.0,0.0,0.0,0.026954872251235332,England_not_london,con
351.0,Leeds Central,Yorkshire and the Humber,2010.0,81266.0,37394,7541.0,18434.0,7789.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3630.0,0.20166336845483232,0.4929667861154196,0.20829544846766862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09707439696207948,England_not_london,lab
